site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
AREQ 06JAN17 2006.0452 53752 1358 2  -71.5    769  0.213400  -1821157 -0.848571  2491 -2.083822  0.0610 0.001214 0.000993 0.005025 -0.069201  0.068973  0.087179 -16.4655169172  -71.4927964842  2488.91618
AREQ 06JAN18 2006.0479 53753 1358 3  -71.5    769  0.212945  -1821157 -0.849300  2491 -2.090902  0.0610 0.001244 0.001046 0.005378 -0.075465  0.030692  0.130841 -16.4655169238  -71.4927964885  2488.90910
AREQ 06JAN19 2006.0507 53754 1358 4  -71.5    769  0.214858  -1821157 -0.845863  2491 -2.093992  0.0610 0.001184 0.000987 0.004939 -0.115205 -0.031779  0.134518 -16.4655168927  -71.4927964705  2488.90601
AREQ 06JAN20 2006.0534 53755 1358 5  -71.5    769  0.212759  -1821157 -0.845631  2491 -2.090220  0.0610 0.001163 0.000917 0.004584 -0.098814 -0.024310  0.117129 -16.4655168906  -71.4927964902  2488.90978
AREQ 06JAN21 2006.0561 53756 1358 6  -71.5    769  0.212612  -1821157 -0.848001  2491 -2.086507  0.0610 0.000989 0.000820 0.003781 -0.072328  0.014005  0.069063 -16.4655169121  -71.4927964916  2488.91349
AREQ 06JAN22 2006.0589 53757 1359 0  -71.5    769  0.213867  -1821157 -0.848565  2491 -2.082409  0.0610 0.001022 0.000859 0.004097 -0.044939  0.060033  0.128430 -16.4655169171  -71.4927964798  2488.91759
AREQ 06JAN23 2006.0616 53758 1359 1  -71.5    769  0.214154  -1821157 -0.846810  2491 -2.081952  0.0610 0.001081 0.000888 0.004208 -0.097459  0.059707  0.070519 -16.4655169013  -71.4927964771  2488.91805
AREQ 06JAN25 2006.0671 53760 1359 3  -71.5    769  0.212186  -1821157 -0.847318  2491 -2.081663  0.0610 0.001047 0.000868 0.004379 -0.032125  0.072914  0.137374 -16.4655169059  -71.4927964956  2488.91834
AREQ 06JAN26 2006.0698 53761 1359 4  -71.5    769  0.212282  -1821157 -0.847201  2491 -2.095262  0.0610 0.001118 0.000902 0.004730 -0.005297  0.031067  0.166023 -16.4655169048  -71.4927964947  2488.90474
AREQ 06JAN27 2006.0726 53762 1359 5  -71.5    769  0.213672  -1821157 -0.846448  2491 -2.087416  0.0610 0.001083 0.000886 0.004581 -0.027458  0.026100  0.169046 -16.4655168980  -71.4927964817  2488.91258
AREQ 06JAN28 2006.0753 53763 1359 6  -71.5    769  0.211465  -1821157 -0.847234  2491 -2.086273  0.0610 0.001094 0.000898 0.004609 -0.029909 -0.033716  0.122357 -16.4655169051  -71.4927965023  2488.91373
